sample.date,id.date,stream,sample.id,fraction,rhodo.acer,stage,order,family,genus,length_mm,number,notes
12/11/17,6/16/23,WS31,102,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,1,1,
12/11/17,6/16/23,WS31,102,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,2,2,
12/11/17,6/16/23,WS31,102,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,5,3,
12/11/17,6/16/23,WS31,102,1_mm,R,larva,Plecoptera,unk,unk,2,1,too small and smushed to ID
12/11/17,6/16/23,WS31,102,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,2,
12/11/17,6/16/23,WS31,102,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,1,
12/11/17,6/16/23,WS31,102,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,6,2,
12/11/17,6/16/23,WS31,102,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,7,3,
12/11/17,6/16/23,WS31,102,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,7,1,
12/11/17,6/16/23,WS31,102,1_mm,R,larva,Trichoptera,Philopotamidae,unk,2,1,
12/11/17,6/16/23,WS31,102,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,9,1,
12/11/17,6/16/23,WS31,102,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,2,1,
12/11/17,6/16/23,WS31,102,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,5,1,
12/11/17,6/16/23,WS31,102,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,6,1,
12/11/17,6/16/23,WS31,102,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,7,1,
12/11/17,6/16/23,WS31,102,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,11,1,
7/5/18,7/19/23,WS06,103,1_mm,R,larva,Megaloptera,Corydalidae,unk,20,1,
7/5/18,7/19/23,WS06,103,1_mm,R,larva,Odonata,Gomphidae,unk,10,2,
7/5/18,7/19/23,WS06,103,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,5,1,
7/5/18,7/19/23,WS06,103,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,3,1,
7/5/18,7/19/23,WS06,103,1_mm,R,larva,Diptera,Chironomidae,tany,2,1,
7/5/18,7/19/23,WS06,103,1_mm,R,larva,Diptera,Ceratopogonidae,unk,5,1,
7/5/18,7/19/23,WS06,103,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,1,
7/5/18,7/19/23,WS06,103,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,9,1,
7/5/18,7/19/23,WS06,103,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,5,1,"actively emerging, best guess"
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Diptera,Tipulidae,Tipula,6,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Diptera,Tipulidae,Tipula,40,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Diptera,Limoniidae,Hexatoma,3,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Diptera,Limoniidae,Hexatoma,9,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Diptera,Ceratopogonidae,unk,6,2,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,3,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,15,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,6,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,4,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Diptera,Chironomidae,non_tany,6,4,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Diptera,Chironomidae,tany,5,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Diptera,Chironomidae,tany,6,2,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Odonata,Gomphidae,unk,13,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Odonata,Cordulegastridae,unk,10,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,3,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,4,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,8,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,9,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,10,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,9,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,6,4,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,7,2,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,9,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Trichoptera,Philopotamidae,unk,6,2,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Trichoptera,Odontoceridae,Psilotreta,2,2,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Plecoptera,Nemouridae,Soyedina,2,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,3,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,5,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,6,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Diptera,Dixidae,unk,2,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Coleoptera,Ptilodactylidae,Anchytarsus,13,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Coleoptera,Carabidae,unk,4,1,
7/5/18,7/20/23,WS06,104,1_mm,R,larva,Megaloptera,Corydalidae,unk,4,1,
7/5/18,7/20/23,WS06,104,1_mm,R,pupa,unk,unk,unk,2,3,
7/5/18,7/20/23,WS06,104,1_mm,R,pupa,unk,unk,unk,5,1,
7/5/18,7/20/23,WS06,104,1_mm,R,unk,Oligochaeta,unk,unk,1,1,
7/5/18,7/20/23,WS06,104,1_mm,R,unk,Oligochaeta,unk,unk,2,1,
7/5/18,7/20/23,WS06,104,1_mm,R,unk,Oligochaeta,unk,unk,3,1,
7/5/18,7/20/23,WS06,104,1_mm,R,unk,Oligochaeta,unk,unk,4,1,
7/5/18,7/20/23,WS06,104,1_mm,R,unk,Oligochaeta,unk,unk,5,1,
7/5/18,7/20/23,WS06,104,1_mm,R,unk,Oligochaeta,unk,unk,6,2,
7/5/18,7/20/23,WS06,104,1_mm,R,unk,Oligochaeta,unk,unk,7,1,
7/5/18,7/20/23,WS06,104,1_mm,R,unk,Oligochaeta,unk,unk,10,1,
7/5/18,7/20/23,WS06,104,1_mm,R,unk,Oligochaeta,unk,unk,14,1,
12/11/17,6/16/23,WS36,105,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,1,
12/11/17,6/16/23,WS36,105,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,4,
12/11/17,6/16/23,WS36,105,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,2,
12/11/17,6/16/23,WS36,105,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,1,
12/11/17,6/16/23,WS36,105,1_mm,R,larva,Diptera,Empididae,unk,2,1,
12/11/17,6/16/23,WS36,105,1_mm,R,unk,Oligochaeta,unk,unk,1,1,
12/11/17,6/16/23,WS36,105,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,5,1,
12/11/17,6/16/23,WS36,105,1_mm,R,larva,Trichoptera,Rhyacophilidae,unk,11,1,
12/11/17,6/16/23,WS36,105,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,8,1,
12/11/17,6/16/23,WS36,105,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,9,1,
12/11/17,6/16/23,WS36,105,1_mm,R,larva,Plecoptera,Perlodidae,unk,4,1,
12/11/17,6/16/23,WS36,105,1_mm,R,larva,Plecoptera,Perlodidae,unk,5,1,
12/11/17,6/16/23,WS36,105,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,6,1,
12/11/17,6/16/23,WS36,105,1_mm,R,pupa,unk,unk,unk,2,1,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,4,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,7,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,3,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Diptera,Dixidae,unk,3,1,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Diptera,Tipulidae,Tipula,9,1,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Diptera,Tipulidae,Tipula,11,1,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Diptera,Simuliidae,unk,4,1,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Diptera,Simuliidae,unk,5,2,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Diptera,Simuliidae,unk,6,1,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Diptera,Empididae,unk,6,1,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,8,1,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,2,1,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,3,3,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Trichoptera,Philopotamidae,unk,5,1,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,2,1,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,3,1,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Plecoptera,Perlidae,unk,4,2,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,2,1,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,3,5,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,7,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,5,7,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,6,2,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Plecoptera,Perlodidae,unk,1,1,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Coleoptera,Ptilodactylidae,Anchytarsus,2,1,
7/5/18,7/20/23,WS13,105,1_mm,R,larva,Coleoptera,Ptilodactylidae,Anchytarsus,15,1,
7/5/18,7/20/23,WS13,105,1_mm,R,unk,Oligochaeta,unk,unk,2,1,
7/5/18,7/20/23,WS13,105,1_mm,R,unk,Oligochaeta,unk,unk,3,1,
7/5/18,7/20/23,WS13,105,1_mm,R,pupa,unk,unk,unk,2,4,
7/5/18,7/20/23,WS13,105,1_mm,R,pupa,unk,unk,unk,3,1,
7/5/18,7/20/23,WS13,105,1_mm,R,unk,Collembola,unk,unk,3,1,
12/11/17,6/19/23,WS36,106,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,5,2,best guess - bugs badly damaged
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,12,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,21,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,17,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,15,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,15,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Diptera,Chironomidae,non_tany,6,3,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Diptera,Chironomidae,non_tany,7,1,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Diptera,Chironomidae,tany,4,1,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Diptera,Simuliidae,unk,5,2,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,2,2,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,3,12,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,11,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,8,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Trichoptera,Philopotamidae,unk,5,2,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,4,1,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,6,2,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,8,2,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,9,1,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,10,2,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,11,1,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,4,1,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,5,1,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Plecoptera,Nemouridae,Soyedina,2,1,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Plecoptera,Nemouridae,Soyedina,4,1,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,6,1,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,7,1,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Plecoptera,Perlidae,unk,4,1,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Plecoptera,Perlidae,unk,5,1,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Plecoptera,Perlodidae,unk,2,1,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Plecoptera,Perlodidae,unk,3,1,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,2,1,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,3,3,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,2,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,6,2,
7/5/18,7/20/23,WS13,106,1_mm,R,larva,Coleoptera,Elmidae,unk,3,1,
7/5/18,7/20/23,WS13,106,1_mm,R,unk,Oligochaeta,unk,unk,2,1,
7/5/18,7/20/23,WS13,106,1_mm,R,unk,Oligochaeta,unk,unk,3,4,
7/5/18,7/20/23,WS13,106,1_mm,R,unk,Collembola,unk,unk,2,1,
7/5/18,7/20/23,WS13,106,1_mm,R,pupa,unk,unk,unk,2,3,
7/5/18,7/20/23,WS13,106,1_mm,R,pupa,unk,unk,unk,3,3,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,11,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,3,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,9,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Diptera,Dixidae,unk,3,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Diptera,Empididae,unk,3,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Diptera,Empididae,unk,8,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Diptera,Simuliidae,unk,3,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Diptera,Simuliidae,unk,4,4,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Diptera,Simuliidae,unk,5,4,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Diptera,Ceratopogonidae,unk,7,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Diptera,Chironomidae,tany,3,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Diptera,Chironomidae,tany,5,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,2,2,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,4,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,5,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,5,2,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,6,2,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,3,2,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,4,5,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,5,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,6,5,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,2,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,3,7,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,4,10,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,6,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,6,2,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,7,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,8,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,10,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Trichoptera,Philopotamidae,unk,5,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Plecoptera,Peltoperlidae,Viehoperla,3,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Plecoptera,Peltoperlidae,Viehoperla,6,2,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Plecoptera,Peltoperlidae,Viehoperla,8,1,
7/5/18,7/21/23,WS13,107,1_mm,R,larva,Plecoptera,Perlodidae,unk,1,1,best guess
7/5/18,7/21/23,WS13,107,1_mm,R,pupa,unk,unk,unk,3,1,
7/5/18,7/21/23,WS13,107,1_mm,R,unk,Oligochaeta,unk,unk,3,1,
7/5/18,7/21/23,WS13,107,1_mm,R,unk,Oligochaeta,unk,unk,4,1,
7/5/18,7/21/23,WS13,107,1_mm,R,unk,Oligochaeta,unk,unk,6,1,
7/5/18,7/21/23,WS13,107,1_mm,R,unk,Oligochaeta,unk,unk,13,1,
12/11/17,6/19/23,WS36,108,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,2,
12/11/17,6/19/23,WS36,108,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,2,"one is best guess, no head"
12/11/17,6/19/23,WS36,108,1_mm,R,unk,Oligochaeta,unk,unk,2,1,
12/11/17,6/19/23,WS36,108,1_mm,R,unk,Collembola,unk,unk,2,1,
12/11/17,6/19/23,WS36,108,1_mm,R,larva,Ephemeroptera,Baetidae,unk,4,1,
12/11/17,6/19/23,WS36,108,1_mm,R,larva,Ephemeroptera,Baetidae,unk,5,1,"length is a best guess, missing most of abdomen"
12/11/17,6/19/23,WS36,108,1_mm,R,larva,Ephemeroptera,Baetidae,unk,6,1,
12/11/17,6/19/23,WS36,108,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,3,1,"larva badly damaged, but can see sclerotized thoracic segments and some abdominal gills"
12/11/17,6/19/23,WS36,108,1_mm,R,larva,Trichoptera,Rhyacophilidae,Rhyacophila,7,1,
12/11/17,6/19/23,WS36,108,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,6,1,
12/11/17,6/19/23,WS36,108,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,7,1,
12/11/17,6/19/23,WS36,108,1_mm,R,larva,Trichoptera,Lepidostomatidae,Lepidostoma,6,3,
12/11/17,6/19/23,WS36,108,1_mm,R,larva,Plecoptera,Nemouridae,Amphinemura,7,1,
12/11/17,6/19/23,WS36,108,1_mm,R,larva,Plecoptera,Leuctridae,Leuctra,6,1,
12/11/17,6/19/23,WS32,109,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,4,
12/11/17,6/19/23,WS32,109,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,7,
12/11/17,6/19/23,WS32,109,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,1,
12/11/17,6/19/23,WS32,109,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,3,
12/11/17,6/19/23,WS32,109,1_mm,R,larva,Diptera,Chironomidae,non_tany,7,1,
12/11/17,6/19/23,WS32,109,1_mm,R,unk,Oligochaeta,unk,unk,2,1,
12/11/17,6/19/23,WS32,109,1_mm,R,larva,Ephemeroptera,Ephemerellidae,unk,5,1,
12/11/17,6/19/23,WS32,109,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,6,1,
12/11/17,6/19/23,WS32,109,1_mm,R,larva,Trichoptera,Leptoceridae,Oecetis,4,1,
12/11/17,6/19/23,WS32,109,1_mm,R,larva,Odonata,Gomphidae,unk,7,1,
12/11/17,6/19/23,WS32,109,1_mm,R,pupa,unk,unk,unk,2,1,
12/11/17,6/19/23,WS32,110,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,2,
12/11/17,6/19/23,WS32,110,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,3,
12/11/17,6/19/23,WS32,110,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,2,
12/11/17,6/19/23,WS32,110,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,1,
12/11/17,6/19/23,WS32,110,1_mm,R,larva,Diptera,Chironomidae,non_tany,6,1,
12/11/17,6/19/23,WS32,110,1_mm,R,larva,Diptera,Chironomidae,non_tany,7,1,
12/11/17,6/19/23,WS32,110,1_mm,R,larva,Diptera,Simuliidae,unk,4,1,
12/11/17,6/19/23,WS32,110,1_mm,R,larva,Diptera,Ceratopogonidae,unk,7,1,
12/11/17,6/19/23,WS32,110,1_mm,R,larva,Ephemeroptera,Ephemerellidae,unk,2,1,
12/11/17,6/19/23,WS32,110,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,7,1,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,2,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,28,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,36,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,8,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,2,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Diptera,Chironomidae,non_tany,6,3,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Diptera,Chironomidae,non_tany,7,1,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Diptera,Ceratopogonidae,unk,6,1,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Diptera,Ceratopogonidae,unk,7,4,
12/11/17,6/20/23,WS32,111,1_mm,R,unk,Oligochaeta,unk,unk,2,2,
12/11/17,6/20/23,WS32,111,1_mm,R,unk,Oligochaeta,unk,unk,3,2,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Diptera,Chironomidae,tany,7,1,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Ephemeroptera,Heptageniidae,unk,5,1,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Ephemeroptera,Ephemeridae,Ephemera,8,1,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,Habrophlebia,5,1,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Odonata,Gomphidae,unk,6,1,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Odonata,Gomphidae,unk,9,1,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,2,1,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,4,2,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,5,1,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,6,1,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Trichoptera,Odontoceridae,Psilotreta,5,1,
12/11/17,6/20/23,WS32,111,1_mm,R,larva,Trichoptera,Brachycentridae,Brachycentrus,2,1,
12/11/17,6/21/23,WS18,113,1_mm,R,larva,Diptera,Chironomidae,non_tany,1,1,
12/11/17,6/21/23,WS18,113,1_mm,R,larva,Diptera,Chironomidae,non_tany,2,1,
12/11/17,6/21/23,WS18,113,1_mm,R,larva,Diptera,Chironomidae,non_tany,3,5,
12/11/17,6/21/23,WS18,113,1_mm,R,larva,Diptera,Chironomidae,non_tany,4,6,
12/11/17,6/21/23,WS18,113,1_mm,R,larva,Diptera,Chironomidae,non_tany,5,2,
12/11/17,6/21/23,WS18,113,1_mm,R,larva,Diptera,Chironomidae,non_tany,6,2,
12/11/17,6/21/23,WS18,113,1_mm,R,unk,Collembola,unk,unk,2,1,
12/11/17,6/21/23,WS18,113,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,8,1,
12/11/17,6/21/23,WS18,113,1_mm,R,larva,Plecoptera,Peltoperlidae,Tallaperla,9,1,
12/11/17,6/21/23,WS18,113,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,6,1,
12/11/17,6/21/23,WS18,113,1_mm,R,larva,Ephemeroptera,Leptophlebiidae,unk,7,1,
12/11/17,6/21/23,WS18,113,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,5,1,
12/11/17,6/21/23,WS18,113,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,8,1,
12/11/17,6/21/23,WS18,113,1_mm,R,larva,Trichoptera,Hydropsychidae,unk,12,1,
12/11/17,6/21/23,WS18,113,1_mm,R,larva,Trichoptera,Limnephilidae,Pycnopsyche,6,1,
12/11/17,6/21/23,WS18,113,1_mm,R,pupa,unk,unk,unk,3,1,
